time,channel,cityName,comment,countryIsoCode,countryName,isAnonymous,isMinor,isNew,isRobot,isUnpatrolled,metroCode,namespace,page,regionIsoCode,regionName,user,delta,added,deleted
2015-09-12T12:12:08.405Z,#fr.wikipedia,,/* RAW 2015-09-11 */ nouvelle section,,,False,False,False,True,False,,Discussion utilisateur,Discussion utilisateur:Bibi Saint-Pol,,,OrlodrimBot,4,4,0
2015-09-12T12:12:10.681Z,#ja.wikipedia,,対処,,,False,False,False,False,False,,Wikipedia,Wikipedia:削除依頼/Ichiro Kikuchiによる編集 20150712,,,JungleCrow,321,321,0
2015-09-12T12:12:12.923Z,#fr.wikipedia,,Nouvelle page : '''Alexandra Tsanaka''' (en [[grec]] {{langue|el|Αλεξάνδρα Τσανάκα}}) est une [[femme politique]] [[Grèce|grecque]].  == Biographie == {{...}}  Aux élections l...,,,False,False,True,False,False,,Main,Alexandra Tsanaka,,,Ljubinka,751,751,0
2015-09-12T12:12:15.233Z,#fa.wikipedia,,ربات:مرتب‌سازی عنوان‌ها+مرتب+تمیز+اصلاح ارجاع لاتین,,,False,True,False,True,False,,Main,جاناتان بل لاولیس,,,Rezabot,7,7,0
2015-09-12T12:12:18.049Z,#en.wikipedia,Kanata,/* Mick E. Moose */,CA,Canada,True,False,False,False,False,,Main,List of NHL mascots,ON,Ontario,99.224.63.214,27,27,0
2015-09-12T12:12:20.047Z,#en.wikipedia,,"subst if use is in accordance with [[WP:ELMINOFFICIAL]] otherwise remove, per [[Wikipedia:Templates for discussion/Log/2015 January 15#Template:Myspace]] using [[Project:AWB|AWB]]",,,False,False,False,False,False,,Main,Erik Johannessen (musician),,,Bazj,-9,0,9
2015-09-12T12:12:22.002Z,#it.wikipedia,,/* K3V1 */,,,False,False,False,False,True,,Main,HiSilicon,,,Arosio Stefano,-1,0,1
2015-09-12T12:12:24.201Z,#en.wikipedia,,Physical statistics - head circumference.,,,False,False,False,False,False,,Main,Ray Mears,,,Dalstonfacts,68,68,0
2015-09-12T12:12:26.547Z,#fr.wikipedia,,/* Épisodes */,,,False,True,False,False,False,,Main,Saison 8 des Griffin,,,Linkjul,-1,0,1
2015-09-12T12:12:28.591Z,#it.wikipedia,,/* Collegamenti esterni */ cambio cat,,,False,False,False,False,False,,Main,Miss Mondo 1957,,,ValterVB,10,10,0
2015-09-12T12:12:31.084Z,#id.wikipedia,,/* Awal karier */ Merapikan.,,,False,True,False,False,True,,Main,Tamara Bleszynski,,,Warmlaw,17,17,0
2015-09-12T12:12:33.173Z,#en.wikipedia,,"Rescuing orphaned refs (""unesco"" from rev 680667816)",,,False,False,False,True,False,,Main,List of World Heritage Sites in Slovenia,,,AnomieBOT,112,112,0
2015-09-12T12:12:35.772Z,#ru.wikipedia,,/* Мужчины. Одиночный разряд */,,,False,True,False,False,False,,Main,Открытый чемпионат США по теннису 2015,,,Акутагава,326,326,0
2015-09-12T12:12:39.341Z,#en.wikipedia,,Undid revision 680655577 by [[Special:Contributions/Matthiasberoli|Matthiasberoli]] ([[User talk:Matthiasberoli|talk]]) a blog is not a reliable source,,,False,False,False,False,False,,Main,I Shot the Sheriff,,,Synthwave.94,-301,0,301
2015-09-12T12:12:42.361Z,#et.wikipedia,,/* Sündinud */,,,False,False,False,False,False,,Main,7. juuli,,,Mona,74,74,0
2015-09-12T12:12:45.325Z,#ko.wikipedia,,/* 2012년 */,KR,Republic of Korea,True,False,False,False,False,,Main,도전! 골든벨의 출연 학교 목록,,,210.100.139.24,65,65,0
2015-09-12T12:12:46.790Z,#fr.wikipedia,,/* RAW 2015-09-11 */ nouvelle section,,,False,False,False,True,False,,Discussion utilisateur,Discussion utilisateur:Bouchecl,,,OrlodrimBot,4,4,0
2015-09-12T12:12:49.540Z,#en.wikipedia,,"/* External links */subst if use is in accordance with [[WP:ELMINOFFICIAL]] otherwise remove, per [[Wikipedia:Templates for discussion/Log/2015 January 15#Template:Myspace]] using [[Project:AWB|AWB]]",,,False,False,False,False,False,,Main,Dingobats,,,Bazj,35,35,0
2015-09-12T12:12:52.413Z,#it.wikipedia,,"è una traduzione di Euripide, come segnalato più sotto",,,False,False,False,False,False,,Main,Vittorio Alfieri,,,Fabio Matteo,-31,0,31
2015-09-12T12:12:53.777Z,#ru.wikipedia,,/* Ссылки */ шаблон,,,False,False,False,False,False,,Main,История почты и почтовых марок Греции,,,Michael Romanov,204,204,0
2015-09-12T12:12:56.031Z,#vi.wikipedia,,/* Tháng 9 năm 2015 */,,,False,False,False,False,False,,Wikipedia,Wikipedia:Biểu quyết xoá bài,,,DangTungDuong,337,337,0
2015-09-12T12:12:59.148Z,#fa.wikipedia,,/* کَوان = غولان/غول‌ها = سِفرالجبابره = گیگانتیون/گیگانتون */,IR,Iran,True,False,False,False,True,,Main,مانی,,,78.39.165.99,1,1,0
2015-09-12T12:13:01.384Z,#en.wikipedia,,/* Sanger 1916 conviction */ more discussion and question,,,False,False,False,False,False,,Talk,Talk:Planned Parenthood,,,Cityside189,844,844,0
2015-09-12T12:13:05.248Z,#de.wikipedia,,Änderung 145952100 von [[Special:Contribs/Hen- Nes- Quick red novA trod|Hen- Nes- Quick red novA trod]] rückgängig gemacht;,,,False,False,False,False,False,,Benutzer,Benutzer:Hen- Nes- Quick red novA trod,,,Hen- Nes- Quick red novA trod,-145,0,145
2015-09-12T12:13:07.500Z,#pl.wikipedia,Warsaw,poprawa niedziałajacego linku,PL,Poland,True,False,False,False,False,,Main,Niezgodność towaru konsumpcyjnego z umową,MZ,Masovian Voivodeship,77.253.179.163,-39,0,39
2015-09-12T12:13:09.742Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Coccocypselum condalia,,,TuanminhBot,36,36,0
2015-09-12T12:13:13.387Z,#en.wikipedia,,/* Scorpio House */ Changed pic size,,,False,False,False,False,False,,Main,"Hiranandani Gardens, Mumbai",,,AKS.9955,0,0,0
2015-09-12T12:13:14.594Z,#fr.wikipedia,,Bienvenue !,,,False,False,True,True,False,,Discussion utilisateur,Discussion utilisateur:CatalinIsar,,,Loveless,1734,1734,0
2015-09-12T12:13:16.816Z,#id.wikipedia,Jakarta,/* Galeri logo */,ID,Indonesia,True,False,False,False,True,,Main,Antv,JK,Daerah Khusus Ibukota Jakarta,111.94.30.225,-97,0,97
2015-09-12T12:13:19.220Z,#de.wikipedia,,/* Die Biographien */,,,False,False,False,False,False,,Benutzer,Benutzer:Enyavar/TausendFrauenDerWeltgeschichte,,,Enyavar,15979,15979,0
2015-09-12T12:13:23.151Z,#zh.wikipedia,,/* 参见 */ 内容扩充,,,False,False,False,False,False,,Main,TI图形计算器对比,,,Nbfreeh,20,20,0
2015-09-12T12:13:25.219Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Coccothrinax alexandri,,,TuanminhBot,53,53,0
2015-09-12T12:13:28.268Z,#fr.wikipedia,,5529 articles) (Bot: Mise à jour de la liste des articles récents (+ [[Gueorgui Nefiodovitch Zakharov]]),,,False,True,False,True,False,,Projet,Projet:URSS/Articles récents,,,ZéroBot,13,13,0
2015-09-12T12:13:32.398Z,#en.wikipedia,,v1.36 - Repaired 1 link to disambiguation page - [[WP:DPL|(You can help)]] - [[The Visit]],,,False,True,False,False,False,,Main,28th Tony Awards,,,Niceguyedc,34,34,0
2015-09-12T12:13:34.680Z,#fr.wikipedia,,/* Politique et administration */,,,False,True,False,False,False,,Main,Égypte,,,Skouratov,30,30,0
2015-09-12T12:13:37.591Z,#it.wikipedia,,/* Collegamenti esterni */ cambio cat,,,False,False,False,False,False,,Main,Miss Mondo 1960,,,ValterVB,10,10,0
2015-09-12T12:13:39.293Z,#ru.wikipedia,Kiev,"/* Социальная сфера */Аквапарк не может быть НА стране,аквапарк может быть только В стране",UA,Ukraine,True,False,False,False,False,,Main,Кирилловка (Запорожская область),30,Kyiv City,77.52.155.241,-2,0,2
2015-09-12T12:13:40.582Z,#fr.wikipedia,,complément dans infobox,,,False,False,False,False,False,,Main,21e régiment d'artillerie,,,Karmikael,182,182,0
2015-09-12T12:13:43.518Z,#fr.wikipedia,,/* Roses d'Acier */,,,False,False,False,False,False,,Wikipédia,Wikipédia:Demande de restauration de page,,,Theoliane,10,10,0
2015-09-12T12:13:45.344Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,"Aşağıılıca, Odunpazarı",,,TuanminhBot,18,18,0
2015-09-12T12:13:47.560Z,#en.wikipedia,,"Undid revision 680668354 by [[Special:Contributions/70.160.123.68|70.160.123.68]] ([[User talk:70.160.123.68|talk]]) unless this is your talk page, do not alter others comments",,,False,False,False,False,False,,User talk,User talk:JuggaloProghead,,,Sergecross73,894,894,0
2015-09-12T12:13:50.317Z,#it.wikipedia,,/* Collegamenti esterni */ cambio cat,,,False,False,False,False,False,,Main,Miss Mondo 1961,,,ValterVB,10,10,0
2015-09-12T12:13:53.502Z,#vi.wikipedia,,[[WP:TTL|←]]Trang mới: “===[[Tô Chấn Phong]]=== {{REMOVE THIS TEMPLATE WHEN CLOSING THIS AfD|?}} :{{la|Tô Chấn Phong}} :({{Tìm nguồn|Tô Chấn Phong}}) Ca sĩ hải ngoại kh…”,,,False,False,True,False,False,,Wikipedia,Wikipedia:Biểu quyết xoá bài/Tô Chấn Phong,,,DangTungDuong,390,390,0
2015-09-12T12:13:55.527Z,#en.wikipedia,,Message re. [[Erik Satie]] ([[WP:HG|HG]]) (3.1.13),,,False,False,True,False,True,,User talk,User talk:1.129.96.106,,,Oshwah,1005,1005,0
2015-09-12T12:13:58.356Z,#de.wikipedia,,Meine Quelle schreibt V6 und nicht [[Reihen-6-Zylinder]]; einigen wir uns auf [[Sechszylinder]]motor,,,False,True,False,False,False,,Main,Wektor Automobile und Design,,,Buch-t,-99,0,99
2015-09-12T12:14:00.445Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Coprosma arborea,,,TuanminhBot,36,36,0
2015-09-12T12:14:03.531Z,#en.wikipedia,,/* References */,,,False,False,False,False,False,,Main,Mrs. Wilkes' Dining Room,,,Ssven2,5,5,0
2015-09-12T12:14:05.760Z,#sv.wikipedia,Sodra Forstaden,/* Efterkrigstiden */,SE,Sweden,True,False,False,False,False,,Main,Kroatiens historia,M,Skåne,161.52.14.154,1468,1468,0
2015-09-12T12:14:07.527Z,#ro.wikipedia,,/* Monumente și atracții turistice */,,,False,False,False,False,False,,Main,Trascău,,,Nicu farcas,489,489,0
2015-09-12T12:14:09.772Z,#en.wikipedia,,"subst if use is in accordance with [[WP:ELMINOFFICIAL]] otherwise remove, per [[Wikipedia:Templates for discussion/Log/2015 January 15#Template:Myspace]] using [[Project:AWB|AWB]]",,,False,False,False,False,False,,Main,David Wallumrød,,,Bazj,14,14,0
2015-09-12T12:14:11.948Z,#fa.wikipedia,,ربات:مرتب‌سازی عنوان‌ها+مرتب+,,,False,True,False,True,False,,Main,ستک,,,Rezabot,-3,0,3
2015-09-12T12:14:14.356Z,#en.wikipedia,,Reverted edits by [[Special:Contributions/61.247.3.93|61.247.3.93]] ([[User talk:61.247.3.93|talk]]): Unexplained removal of content ([[WP:HG|HG]]) (3.1.13),,,False,True,False,False,False,,Main,Socialist Republic of Croatia,,,Oshwah,77,77,0
2015-09-12T12:14:17.632Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Coprosma colensoi,,,TuanminhBot,36,36,0
2015-09-12T12:14:19.106Z,#de.wikipedia,,Bot: Aktualisiere Schwesterprojektlink,,,False,True,False,True,False,,Main,Fthiotida,,,Krdbot,1,1,0
2015-09-12T12:14:21.734Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Coprosma dodonaeifolia,,,TuanminhBot,36,36,0
2015-09-12T12:14:23.446Z,#vi.wikipedia,,[[WP:TTL|←]]Trang mới: “===[[Vụ tước bằng thạc sĩ Đỗ Thị Thoan]]=== {{REMOVE THIS TEMPLATE WHEN CLOSING THIS AfD|?}} :{{la|Vụ tước bằng thạc sĩ Đỗ Thị Thoan…”,,,False,False,True,False,False,,Wikipedia,Wikipedia:Biểu quyết xoá bài/Vụ tước bằng thạc sĩ Đỗ Thị Thoan,,,DangTungDuong,458,458,0
2015-09-12T12:14:25.410Z,#en.wikipedia,,/* Teams and drivers */ Oschersleben.,,,False,False,False,False,False,,Main,2015 ADAC Formula 4 season,,,Corvus tristis,120,120,0
2015-09-12T12:14:27.530Z,#pl.wikipedia,,/* Wielokrotny odnośnik do przypisu */ komentarz,,,False,True,False,False,False,,Wikipedia,Wikipedia:Kawiarenka/Artykuły,,,Kenraiz,397,397,0
2015-09-12T12:14:29.091Z,#it.wikipedia,,aggiornamento capitoli Giappone,,,False,False,False,False,False,,Main,Detective Conan,,,Daniele Santoleri,0,0,0
2015-09-12T12:14:32.339Z,#de.wikipedia,,"Bot: Sichtungsarbeit: 0 ungesichtete Artikel, 29 nachzusichtende Artikel",,,False,False,False,True,False,,Wikipedia,Wikipedia:Wikiprojekt Mittelhessen/Sichtung,,,GiftBot,249,249,0
2015-09-12T12:14:34.417Z,#uk.wikipedia,,Ще одне тестове повідомлення за допомогою ([[Вікіпедія:Huggle|HG]]) (3.1.16),,,False,False,False,False,False,,Обговорення користувача,Обговорення користувача:Bot Gluck,,,Yakiv Gluck,284,284,0
2015-09-12T12:14:36.975Z,#fa.wikipedia,,/* غولان */,IR,Iran,True,False,False,False,True,,Main,آیین مانوی,,,78.39.165.99,1,1,0
2015-09-12T12:14:38.356Z,#cs.wikipedia,,aktu demo,,,False,False,False,False,False,,Main,Oblastní rada Chevel Ejlot,,,Davcza,-44,0,44
2015-09-12T12:14:39.946Z,#en.wikipedia,,v1.36 - Repaired 1 link to disambiguation page - [[WP:DPL|(You can help)]] - [[The Visit]],,,False,True,False,False,False,,Main,46th Tony Awards,,,Niceguyedc,34,34,0
2015-09-12T12:14:41.287Z,#en.wikipedia,,/* Studio albums */,,,False,False,False,False,False,,Main,Toro y Moi,,,Percivl,-8,0,8
2015-09-12T12:14:44.889Z,#sr.wikipedia,,/* Спољашње везе */,,,False,True,False,False,False,,Main,Атлетски митинг у Цириху 2015.,,,З.Вукобрат,-2,0,2
2015-09-12T12:14:46.632Z,#ja.wikipedia,,[[WP:AES|←]]新しいページ: '{{subst:特定版削除済みノート}}',,,False,False,True,False,False,,ノート,ノート:中野区立江原小学校,,,JungleCrow,184,184,0
2015-09-12T12:14:49.059Z,#en.wikipedia,,[[WP:AES|←]]Redirected page to [[Nicole Arbour#Career]],,,False,False,True,False,True,,Main,Dear Fat People,,,Rubbish computer,34,34,0
2015-09-12T12:14:50.483Z,#en.wikipedia,Taunton,/* Episode list */Added 'S' to Exceeds because Lector and Froche were there.,GB,United Kingdom,True,False,False,False,False,,Main,List of Fairy Tail episodes (season 7),SOM,Somerset,109.155.121.181,1,1,0
2015-09-12T12:14:52.877Z,#es.wikipedia,,Página creada con «Nombre: Alberto Crespo Vieru     [[Archivo:Alberto HUMANO|3:2px|centro|ppp]] Nacimiento: 3 DE septiembre Edad: 13 Sexo: Masculino  Especie: (Sirena) Príncipe Reino: Atlán...»,ES,Spain,True,False,True,False,True,,Main,Alberto Crespo Vieru Pichi-Pichi-Pitch,,,95.16.173.23,366,366,0
2015-09-12T12:14:55.461Z,#tr.wikipedia,,[[Kullanıcı:Erkanboz|Erkanboz]] tarafından yapılan 16071994 sayılı değişiklik geri alınıyor.  (tekrar oluşturulabilcek sayfa),,,False,False,False,False,False,,Main,Müzisyen,,,Erkanboz,65,65,0
2015-09-12T12:14:57.131Z,#fr.wikipedia,,/* RAW 2015-09-11 */ nouvelle section,,,False,False,False,True,False,,Discussion utilisateur,Discussion utilisateur:Cpalp,,,OrlodrimBot,4,4,0
2015-09-12T12:15:00.899Z,#de.wikipedia,,"Bot: Sichtungsarbeit: 1 ungesichtete Artikel, 46 nachzusichtende Artikel",,,False,False,False,True,False,,Wikipedia,Wikipedia:WikiProjekt Motorsport/Sichtung,,,GiftBot,21,21,0
2015-09-12T12:15:04.066Z,#zh.wikipedia,,/* 玫瑰班的天才幼兒園（ばら組の天才園児） */,,,False,False,False,False,False,,Main,蠟筆小新角色列表,,,Wiki0419,3,3,0
2015-09-12T12:15:06.068Z,#en.wikipedia,,/* Founding years */ grammatical tweak,,,False,False,False,False,False,,Main,Workers' Party of Singapore,,,Blackmane,5,5,0
2015-09-12T12:15:08.533Z,#ru.wikipedia,,/* Биография */,,,False,False,False,False,False,,Main,"Мандельберг, Виктор Евсеевич",,,Hunu,231,231,0
2015-09-12T12:15:10.736Z,#it.wikipedia,,correzioni varie [[Discussioni utente:AttoBot|(vedi)]] using [[Project:AWB|AWB]],,,False,True,False,True,False,,Main,Bjala Slatina,,,AttoBot,0,0,0
2015-09-12T12:15:13.064Z,#de.wikipedia,,/* Es gibt keine 100% perfekten MBs! */,,,False,False,False,False,False,,Wikipedia Diskussion,Wikipedia Diskussion:Meinungsbilder/Schreibweisen von Berlin,,,Global Fish,245,245,0
2015-09-12T12:15:17.112Z,#en.wikipedia,,"subst if use is in accordance with [[WP:ELMINOFFICIAL]] otherwise remove, per [[Wikipedia:Templates for discussion/Log/2015 January 15#Template:Myspace]] using [[Project:AWB|AWB]]",,,False,False,False,False,False,,Main,Baard Slagsvold,,,Bazj,41,41,0
2015-09-12T12:15:19.193Z,#en.wikipedia,,Expanding article,,,False,False,False,False,False,,Main,1964 Rosais earthquake,,,Zeorymer,5553,5553,0
2015-09-12T12:15:22.154Z,#eu.wikipedia,,/* Ibarrangelutar ospetsuak */,ES,Spain,True,False,False,False,False,,Main,Ibarrangelu,,,158.227.185.5,10,10,0
2015-09-12T12:15:24.474Z,#en.wikipedia,,"While [https://tools.wmflabs.org/copyvios/?lang=en&project=wikipedia&title=Owen+Swift&oldid=&action=search&use_engine=1&use_links=1 Earwig's Copy Violation detector] opines there is a violation, I believe that the compared source is itself an unattributed",,,False,False,False,False,False,,Template,Template:Did you know nominations/Owen Swift,,,7&6=thirteen,323,323,0
2015-09-12T12:15:25.653Z,#en.wikipedia,,/* External links */ remove blatant advertising link for an accessory,,,False,False,False,False,False,,Main,ILok,,,DOCa Cola,-45,0,45
2015-09-12T12:15:26.962Z,#en.wikipedia,,"subst if use is in accordance with [[WP:ELMINOFFICIAL]] otherwise remove, per [[Wikipedia:Templates for discussion/Log/2015 January 15#Template:Myspace]] using [[Project:AWB|AWB]]",,,False,False,False,False,False,,Main,Håkon Gebhardt,,,Bazj,23,23,0
2015-09-12T12:15:28.769Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,"Aşağıkaragöz, Pınarbaşı",,,TuanminhBot,18,18,0
2015-09-12T12:15:31.801Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,"Aşağıkaragüney, Kağızman",,,TuanminhBot,18,18,0
2015-09-12T12:15:33.597Z,#ru.wikipedia,,[[ВП:×|отмена]] правки 73285458 участника [[Special:Contributions/109.172.53.106|109.172.53.106]] ([[UT:109.172.53.106|обс]]),,,False,False,False,False,False,,Main,"Депп, Джонни",,,Йо Асакура,-5,0,5
2015-09-12T12:15:36.839Z,#de.wikipedia,,/* 2015 */,,,False,True,False,False,False,,Main,Liste von Angriffen auf Flüchtlinge und Flüchtlingsunterkünfte in Deutschland,,,Wikieditoroftoday,8,8,0
2015-09-12T12:15:39.126Z,#fa.wikipedia,,ربات:مرتب‌سازی عنوان‌ها+املا+مرتب+,,,False,True,False,True,False,,Main,چرخه فقر,,,Rezabot,2,2,0
2015-09-12T12:15:41.705Z,#fa.wikipedia,,/* حامیان */,,,False,False,False,False,True,,Main,محمد رسول‌الله (فیلم),,,Userpars,523,523,0
2015-09-12T12:15:43.573Z,#pl.wikipedia,,poprawa linków,,,False,False,False,False,False,,Main,Geravy,,,Selso,16,16,0
2015-09-12T12:15:46.005Z,#ru.wikipedia,,/* Ссылки */,,,False,False,False,False,False,,Main,"Мандельберг, Виктор Евсеевич",,,Hunu,-14,0,14
2015-09-12T12:15:50.190Z,#en.wikipedia,,Link rot repair,NZ,New Zealand,True,False,False,False,False,,Main,Mooning the Cog,,,121.98.124.75,8,8,0
2015-09-12T12:15:51.713Z,#de.wikipedia,,/* Geschichte */,,,False,False,False,False,False,,Benutzer,Benutzer:Jewido/Artikelentwurf,,,Jewido,57,57,0
2015-09-12T12:15:53.366Z,#en.wikipedia,,/* External links */ remove unneeded TOC headings,,,False,False,False,False,False,,Main,Labour Party (UK),,,Hazhk,-10,0,10
2015-09-12T12:15:55.653Z,#en.wikipedia,,/* Perceptions and discrimination */ Fixed [[WP:REFNAME]].,,,False,False,False,False,False,,Main,Bisexuality,,,Flyer22,1,1,0
2015-09-12T12:15:57.322Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Coptosperma sessiliflorum,,,TuanminhBot,36,36,0
2015-09-12T12:15:59.789Z,#ru.wikipedia,,[[ВП:←|←]] Новая страница: «Категория:Кинематограф по непризнанным и частично признанным государствам|*Ф…»,,,False,False,True,False,False,,Категория,Категория:Фильмы по непризнанным и частично признанным государствам,,,Fleur-de-farine,239,239,0
2015-09-12T12:16:02.822Z,#en.wikipedia,,Undid revision 680638328 by [[Special:Contributions/TrekkiELO|TrekkiELO]] ([[User talk:TrekkiELO|talk]]) No.,,,False,False,False,False,False,,Main,Don't Bring Me Down,,,Synthwave.94,-210,0,210
2015-09-12T12:16:05.343Z,#de.wikipedia,,/* Geologie */,DE,Germany,True,False,False,False,False,,Main,Karijini-Nationalpark,,,217.248.197.183,0,0,0
2015-09-12T12:16:06.869Z,#fr.wikipedia,,/* RAW 2015-09-11 */ nouvelle section,,,False,False,False,True,False,,Discussion utilisateur,Discussion utilisateur:Daniel Mietchen,,,OrlodrimBot,4,4,0
2015-09-12T12:16:09.652Z,#en.wikipedia,,"/* Professional career */clean up, [[WP:AWB/T|typo(s) fixed]]: reverted back → reverted using [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Martin Chapman,,,Davidcannon,-5,0,5
2015-09-12T12:16:12.420Z,#fa.wikipedia,,ربات:مرتب‌سازی عنوان‌ها+املا+مرتب+,,,False,True,False,True,False,,Main,محمود جوادی‌پور,,,Rezabot,-4,0,4
2015-09-12T12:16:14.861Z,#en.wikipedia,,expanded,,,False,False,False,False,False,,Main,Said Darwazah,,,Edwardx,36,36,0
2015-09-12T12:16:16.589Z,#es.wikipedia,Santiago,/* Programas finalizados */,CL,Chile,True,False,False,False,False,,Main,Nick Jr. 2,RM,Santiago Metropolitan,186.37.202.8,-12,0,12
2015-09-12T12:16:17.678Z,#fr.wikipedia,,création,,,False,False,True,False,False,,Main,Stara Przysieka Pierwsza,,,Rafaelbedna,2913,2913,0
2015-09-12T12:16:20.150Z,#en.wikipedia,,/* External links */,GB,United Kingdom,True,False,False,False,False,,Main,Jeremy Corbyn,,,86.154.59.252,206,206,0
2015-09-12T12:16:23.210Z,#ja.wikipedia,,[[Special:Contributions/119.26.148.34|119.26.148.34]] ([[User talk:119.26.148.34|会話]]) による ID:56822064 の版を[[H:RV|取り消し]]([[LTA:OSAKAZAQ]]),,,False,False,False,False,False,,Main,24時間テレビ 「愛は地球を救う」,,,Sammy Of Blue,8,8,0
2015-09-12T12:16:25.052Z,#de.wikipedia,,Bot: Aktualisiere Schwesterprojektlink,,,False,True,False,True,False,,Main,Fußballnationalmannschaft der Vereinigten Staaten (Frauen),,,Krdbot,14,14,0
2015-09-12T12:16:27.343Z,#en.wikipedia,,"/* List of some of the world's oldest rivers */ removed [[WP:OR]] ranking. The list is just a selection based an available knowledge, its unlikely the ranking will remain similar with more knowledge",,,False,False,False,False,False,,Main,List of rivers by age,,,Lappspira,-50,0,50
2015-09-12T12:16:30.508Z,#de.wikipedia,,Stil.,,,False,False,False,False,False,,Main,Borderline-Persönlichkeitsstörung,,,A whiter shade,-10,0,10
2015-09-12T12:16:33.570Z,#es.wikipedia,,/* Estilos */,,,False,False,False,False,False,,Usuario,Usuario:Migatomais/Taller,,,Migatomais,77,77,0
2015-09-12T12:16:35.081Z,#it.wikipedia,,/* Riferimenti storici */,,,False,False,False,False,True,,Utente,Utente:Giulio Mainardi/Sandbox,,,Giulio Mainardi,0,0,0
2015-09-12T12:16:36.565Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Ouranosaurus,,,TuanminhBot,34,34,0
2015-09-12T12:16:38.822Z,#ru.wikipedia,,proxy update,,,False,False,False,False,False,,Википедия,Википедия:Open proxy detection,,,RonaldB,-17,0,17
2015-09-12T12:16:41.795Z,#cs.wikipedia,,doplnění infoboxu,,,False,True,False,False,False,,Main,Bitva u Alama,,,Raest,37,37,0
2015-09-12T12:16:44.836Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Coussarea friburgensis,,,TuanminhBot,36,36,0
2015-09-12T12:16:47.102Z,#en.wikipedia,,/* Music */ ce#,,,False,False,False,False,False,,Main,Be Here Now (album),,,Ceoil,-21,0,21
2015-09-12T12:16:49.812Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Coussarea hondensis,,,TuanminhBot,36,36,0
2015-09-12T12:16:51.091Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,"Aşağıkavacık, Çarşamba",,,TuanminhBot,18,18,0
2015-09-12T12:16:52.712Z,#simple.wikipedia,,Undid revision 5212363 by [[Special:Contributions/172.56.35.39|172.56.35.39]] ([[User talk:172.56.35.39|talk]]) - personal opinion,,,False,False,False,False,False,,Main,Gay,,,Green Giant,-309,0,309
2015-09-12T12:16:55.556Z,#ko.wikipedia,,/* 1차전 */,,,False,False,False,False,False,,사용자,사용자:Khlee560/작업장,,,Khlee560,0,0,0
2015-09-12T12:16:57.284Z,#en.wikipedia,,/* Paid template */ remove,,,False,False,False,False,False,,Wikipedia talk,Wikipedia talk:Paid-contribution disclosure,,,Jytdog,-106,0,106
2015-09-12T12:17:00.041Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Crataegus aurantia,,,TuanminhBot,36,36,0
2015-09-12T12:17:02.202Z,#fa.wikipedia,,فارسی سازی ۱۳۹۴,,,False,False,False,False,True,,Main,مجید خراطها,,,MRAbadani,4,4,0
2015-09-12T12:17:04.830Z,#en.wikipedia,,/* Recent seasons */,,,False,False,False,False,False,,Main,Érdi VSE (women's handball),,,Kov 93,2,2,0
2015-09-12T12:17:06.991Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Coussarea lagoensis,,,TuanminhBot,36,36,0
2015-09-12T12:17:08.797Z,#en.wikipedia,,add MFD tag,,,False,False,False,False,False,,Wikipedia,Wikipedia:WikiReader/Cryptography/Front cover,,,DexDor,37,37,0
2015-09-12T12:17:11.753Z,#he.wikipedia,,"ויקיזציה, +ויקישיתוף",,,False,True,False,False,False,,Main,פזארו,,,שרשר,14,14,0
2015-09-12T12:17:15.667Z,#hu.wikipedia,,/* Járások szerint */,,,False,False,False,False,False,,Szerkesztő,Szerkesztő:Egyed/2014önkorm,,,Egyed,388,388,0
2015-09-12T12:17:18.417Z,#de.wikipedia,,Bot: Aktualisiere Schwesterprojektlink,,,False,True,False,True,False,,Main,Führungsorgan Front- u. Militärtransportfliegerkräfte (NVA),,,Krdbot,-29,0,29
2015-09-12T12:17:19.733Z,#en.wikipedia,,Warning: Edit warring on [[Michael Greger]]. ([[WP:TW|TW]]),,,False,False,True,False,True,,User talk,User talk:Samcarecho,,,Alexbrn,1507,1507,0
2015-09-12T12:17:22.149Z,#fr.wikipedia,Saleilles,"/* France */ Le 12 septembre, le gouvernement octroie 1000 euros aux communes par par place créée<ref>",FR,France,True,False,False,False,True,,Main,Crise migratoire en Europe,66,Pyrénées-Orientales,77.199.97.103,337,337,0
